Product code,Description,Unit of Issue, Price 
A-5755.22/1,"2.5 TriLock Express Screw 22mm,HD7,1/Pkg",1, £36.19 
A-5755.24,"2.5 TriLock Express Screw 24mm,HD7,5/Pkg",5, £176.32 
A-5755.24/1,"2.5 TriLock Express Screw 24mm,HD7,1/Pkg",1, £37.05 
A-5800.08,"2.8 Cortical Screw 08mm, HD7, 5/Pkg",5, £110.20 
A-5800.08/1,"2.8 Cortical Screw 08mm, HD7, 1/Pkg",1, £22.42 
A-5800.08/1S,"2.8 Cortical Screw 08mm, HD7",1, £26.88 
A-5800.10,"2.8 Cortical Screw 10mm, HD7, 5/Pkg",5, £110.20 
A-5800.10/1,"2.8 Cortical Screw 10mm, HD7, 1/Pkg",1, £22.42 
A-5800.10/1S,"2.8 Cortical Screw 10mm, HD7",1, £26.88 
A-5800.12,"2.8 Cortical Screw 12mm, HD7, 5/Pkg",5, £115.42 
A-5800.12/1,"2.8 Cortical Screw 12mm, HD7, 1/Pkg",1, £23.46 
A-5800.12/1S,"2.8 Cortical Screw 12mm, HD7",1, £28.12 
A-5800.14,"2.8 Cortical Screw 14mm, HD7, 5/Pkg",5, £115.42 
A-5800.14/1,"2.8 Cortical Screw 14mm, HD7, 1/Pkg",1, £23.46 
A-5800.14/1S,"2.8 Cortical Screw 14mm, HD7",1, £28.12 
A-5800.16,"2.8 Cortical Screw 16mm, HD7, 5/Pkg",5, £120.17 
A-5800.16/1,"2.8 Cortical Screw 16mm, HD7, 1/Pkg",1, £24.41 
A-5800.16/1S,"2.8 Cortical Screw 16mm, HD7",1, £29.26 
A-5800.18,"2.8 Cortical Screw 18mm, HD7, 5/Pkg",5, £120.17 
A-5800.18/1,"2.8 Cortical Screw 18mm, HD7, 1/Pkg",1, £24.41 
A-5800.18/1S,"2.8 Cortical Screw 18mm, HD7",1, £29.26 
A-5800.20,"2.8 Cortical Screw 20mm, HD7, 5/Pkg",5, £125.40 
A-5800.20/1,"2.8 Cortical Screw 20mm, HD7, 1/Pkg",1, £25.46 
A-5800.20/1S,"2.8 Cortical Screw 20mm, HD7",1, £30.59 
A-5800.22,"2.8 Cortical Screw 22mm, HD7, 5/Pkg",5, £125.40 
A-5800.22/1,"2.8 Cortical Screw 22mm, HD7, 1/Pkg",1, £25.46 
A-5800.22/1S,"2.8 Cortical Screw 22mm, HD7",1, £30.59 
A-5800.24,"2.8 Cortical Screw 24mm, HD7, 5/Pkg",5, £130.15 
A-5800.24/1,"2.8 Cortical Screw 24mm, HD7, 1/Pkg",1, £26.41 
A-5800.24/1S,"2.8 Cortical Screw 24mm, HD7",1, £31.73 
A-5800.26,"2.8 Cortical Screw 26mm, HD7, 5/Pkg",5, £130.15 
A-5800.26/1,"2.8 Cortical Screw 26mm, HD7, 1/Pkg",1, £26.41 
A-5800.26/1S,"2.8 Cortical Screw 26mm, HD7",1, £31.73 
A-5800.28,"2.8 Cortical Screw 28mm, HD7, 5/Pkg",5, £135.37 
A-5800.28/1,"2.8 Cortical Screw 28mm, HD7, 1/Pkg",1, £27.45 
A-5800.28/1S,"2.8 Cortical Screw 28mm, HD7",1, £32.96 
A-5800.30,"2.8 Cortical Screw 30mm, HD7, 5/Pkg",5, £135.37 
A-5800.30/1,"2.8 Cortical Screw 30mm, HD7, 1/Pkg",1, £27.45 
A-5800.30/1S,"2.8 Cortical Screw 30mm, HD7",1, £32.96 
A-5800.32,"2.8 Cortical Screw 32mm, HD7, 5/Pkg",5, £140.12 
A-5800.32/1,"2.8 Cortical Screw 32mm, HD7, 1/Pkg",1, £28.40 
A-5800.32/1S,"2.8 Cortical Screw 32mm, HD7",1, £34.10 
A-5800.34,"2.8 Cortical Screw 34mm, HD7, 5/Pkg",5, £140.12 
A-5800.34/1,"2.8 Cortical Screw 34mm, HD7, 1/Pkg",1, £28.40 
A-5800.34/1S,"2.8 Cortical Screw 34mm, HD7",1, £34.10 
A-5800.36,"2.8 Cortical Screw 36mm, HD7, 5/Pkg",5, £150.10 
A-5800.36/1,"2.8 Cortical Screw 36mm, HD7, 1/Pkg",1, £30.40 
A-5800.36/1S,"2.8 Cortical Screw 36mm, HD7",1, £36.48 
A-5800.38,"2.8 Cortical Screw 38mm, HD7, 5/Pkg",5, £150.10 
A-5800.38/1,"2.8 Cortical Screw 38mm, HD7, 1/Pkg",1, £30.40 
A-5800.38/1S,"2.8 Cortical Screw 38mm, HD7",1, £36.48 
A-5800.40,"2.8 Cortical Screw 40mm, HD7, 5/Pkg",5, £155.32 
A-5800.40/1,"2.8 Cortical Screw 40mm, HD7, 1/Pkg",1, £31.44 
A-5800.40/1S,"2.8 Cortical Screw 40mm, HD7",1, £37.71 
A-5800.45,"2.8 Cortical Screw 45mm, HD7, 5/Pkg",5, £155.32 
A-5800.45/1,"2.8 Cortical Screw 45mm, HD7, 1/Pkg",1, £31.44 
A-5800.45/1S,"2.8 Cortical Screw 45mm, HD7",1, £37.71 
A-5800.50,"2.8 Cortical Screw 50mm, HD7, 5/Pkg",5, £161.97 
A-5800.50/1,"2.8 Cortical Screw 50mm, HD7, 1/Pkg",1, £32.77 
A-5800.50/1S,"2.8 Cortical Screw 50mm, HD7",1, £39.33 
A-5800.55,"2.8 Cortical Screw 55mm, HD7, 5/Pkg",5, £166.72 
A-5800.55/1,"2.8 Cortical Screw 55mm, HD7, 1/Pkg",1, £33.72 
A-5800.55/1S,"2.8 Cortical Screw 55mm, HD7",1, £40.47 
A-5800.60,"2.8 Cortical Screw 60mm, HD7, 5/Pkg",5, £171.47 
A-5800.60/1,"2.8 Cortical Screw 60mm, HD7, 1/Pkg",1, £34.67 
A-5800.60/1S,"2.8 Cortical Screw 60mm, HD7",1, £41.61 
A-5800.65,"2.8 Cortical Screw 65mm, HD7, 5/Pkg",5, £176.22 
A-5800.65/1,"2.8 Cortical Screw 65mm, HD7, 1/Pkg",1, £35.62 
A-5800.65/1S,"2.8 Cortical Screw 65mm, HD7",1, £42.75 
A-5800.70,"2.8 Cortical Screw 70mm, HD7, 5/Pkg",5, £180.97 
A-5800.70/1,"2.8 Cortical Screw 70mm, HD7, 1/Pkg",1, £36.57 
A-5800.70/1S,"2.8 Cortical Screw 70mm, HD7",1, £43.89 
A-5800.75,"2.8 Cortical Screw 75mm, HD7, 5/Pkg",5, £185.72 
A-5800.75/1,"2.8 Cortical Screw 75mm, HD7, 1/Pkg",1, £37.52 
A-5800.75/1S,"2.8 Cortical Screw 75mm, HD7",1, £45.03 
A-5811.16/1,"2.8 SpeedTip C Screw 16mm, HD7, 1/Pkg",1, £57.00 
A-5811.16/1S,"2.8 SpeedTip C Screw 16mm, HD7",1, £68.40 
A-5811.18/1,"2.8 SpeedTip C Screw 18mm, HD7, 1/Pkg",1, £57.00 
A-5811.18/1S,"2.8 SpeedTip C Screw 18mm, HD7",1, £68.40 
A-5811.20/1,"2.8 SpeedTip C Screw 20mm, HD7, 1/Pkg",1, £57.00 
A-5811.20/1S,"2.8 SpeedTip C Screw 20mm, HD7",1, £68.40 
A-5811.22/1,"2.8 SpeedTip C Screw 22mm, HD7, 1/Pkg",1, £57.00 
A-5811.22/1S,"2.8 SpeedTip C Screw 22mm, HD7",1, £68.40 
A-5811.24/1,"2.8 SpeedTip C Screw 24mm, HD7, 1/Pkg",1, £57.00 
A-5811.24/1S,"2.8 SpeedTip C Screw 24mm, HD7",1, £68.40 
A-5830.40/1,"2.8 Lag Screw 40mm, HD7, 1/Pkg",1, £31.35 
A-5830.40/1S,"2.8 Lag Screw 40mm, HD7",1, £37.62 
A-5830.45/1,"2.8 Lag Screw 45mm, HD7, 1/Pkg",1, £31.35 
A-5830.45/1S,"2.8 Lag Screw 45mm, HD7",1, £37.62 
A-5830.50/1,"2.8 Lag Screw 50mm, HD7, 1/Pkg",1, £33.91 
A-5830.50/1S,"2.8 Lag Screw 50mm, HD7",1, £40.66 
A-5830.55/1,"2.8 Lag Screw 55mm, HD7, 1/Pkg",1, £33.91 
A-5830.55/1S,"2.8 Lag Screw 55mm, HD7",1, £40.66 
A-5830.60/1,"2.8 Lag Screw 60mm, HD7, 1/Pkg",1, £36.38 
A-5830.60/1S,"2.8 Lag Screw 60mm, HD7",1, £43.70 
A-5830.65/1,"2.8 Lag Screw 65mm, HD7, 1/Pkg",1, £36.38 
A-5830.65/1S,"2.8 Lag Screw 65mm, HD7",1, £43.70 
A-5830.70/1,"2.8 Lag Screw 70mm, HD7, 1/Pkg",1, £36.38 
A-5830.70/1S,"2.8 Lag Screw 70mm, HD7",1, £43.70 
A-5830.75/1,"2.8 Lag Screw 75mm, HD7, 1/Pkg",1, £39.23 
A-5830.75/1S,"2.8 Lag Screw 75mm, HD7",1, £47.12 
A-5850.08,"2.8 TriLock Screw 08mm, HD7, 5/Pkg",5, £191.90 
A-5850.08/1,"2.8 TriLock Screw 08mm, HD7, 1/Pkg",1, £38.38 
A-5850.08/1S,"2.8 TriLock Screw 08mm, HD7",1, £46.07 
A-5850.10,"2.8 TriLock Screw 10mm, HD7, 5/Pkg",5, £191.90 
A-5850.10/1,"2.8 TriLock Screw 10mm, HD7, 1/Pkg",1, £38.38 
A-5850.10/1S,"2.8 TriLock Screw 10mm, HD7",1, £46.07 
A-5850.12,"2.8 TriLock Screw 12mm, HD7, 5/Pkg",5, £191.90 
A-5850.12/1,"2.8 TriLock Screw 12mm, HD7, 1/Pkg",1, £38.38 
A-5850.12/1S,"2.8 TriLock Screw 12mm, HD7",1, £46.07 
A-5850.14,"2.8 TriLock Screw 14mm, HD7, 5/Pkg",5, £197.12 
A-5850.14/1,"2.8 TriLock Screw 14mm, HD7, 1/Pkg",1, £39.42 
A-5850.14/1S,"2.8 TriLock Screw 14mm, HD7",1, £47.31 
A-5850.16,"2.8 TriLock Screw 16mm, HD7, 5/Pkg",5, £197.12 
A-5850.16/1,"2.8 TriLock Screw 16mm, HD7, 1/Pkg",1, £39.42 
A-5850.16/1S,"2.8 TriLock Screw 16mm, HD7",1, £47.31 
A-5850.18,"2.8 TriLock Screw 18mm, HD7, 5/Pkg",5, £197.12 
A-5850.18/1,"2.8 TriLock Screw 18mm, HD7, 1/Pkg",1, £39.42 
A-5850.18/1S,"2.8 TriLock Screw 18mm, HD7",1, £47.31 
A-5850.20,"2.8 TriLock Screw 20mm, HD7, 5/Pkg",5, £201.87 
A-5850.20/1,"2.8 TriLock Screw 20mm, HD7, 1/Pkg",1, £40.37 
A-5850.20/1S,"2.8 TriLock Screw 20mm, HD7",1, £48.45 
A-5850.22,"2.8 TriLock Screw 22mm, HD7, 5/Pkg",5, £201.87 
A-5850.22/1,"2.8 TriLock Screw 22mm, HD7, 1/Pkg",1, £40.37 
A-5850.22/1S,"2.8 TriLock Screw 22mm, HD7",1, £48.45 
A-5850.24,"2.8 TriLock Screw 24mm, HD7, 5/Pkg",5, £201.87 
A-5850.24/1,"2.8 TriLock Screw 24mm, HD7, 1/Pkg",1, £40.37 
A-5850.24/1S,"2.8 TriLock Screw 24mm, HD7",1, £48.45 
A-5850.26,"2.8 TriLock Screw 26mm, HD7, 5/Pkg",5, £207.10 
A-5850.26/1,"2.8 TriLock Screw 26mm, HD7, 1/Pkg",1, £41.42 
A-5850.26/1S,"2.8 TriLock Screw 26mm, HD7",1, £49.68 
A-5850.28,"2.8 TriLock Screw 28mm, HD7, 5/Pkg",5, £207.10 
A-5850.28/1,"2.8 TriLock Screw 28mm, HD7, 1/Pkg",1, £41.42 
A-5850.28/1S,"2.8 TriLock Screw 28mm, HD7",1, £49.68 
A-5850.30,"2.8 TriLock Screw 30mm, HD7, 5/Pkg",5, £207.10 
A-5850.30/1,"2.8 TriLock Screw 30mm, HD7, 1/Pkg",1, £41.42 
A-5850.30/1S,"2.8 TriLock Screw 30mm, HD7",1, £49.68 
A-5850.32,"2.8 TriLock Screw 32mm, HD7, 5/Pkg",5, £211.85 
A-5850.32/1,"2.8 TriLock Screw 32mm, HD7, 1/Pkg",1, £42.37 
A-5850.32/1S,"2.8 TriLock Screw 32mm, HD7",1, £50.82 
A-5850.34,"2.8 TriLock Screw 34mm, HD7, 5/Pkg",5, £211.85 
A-5850.34/1,"2.8 TriLock Screw 34mm, HD7, 1/Pkg",1, £42.37 
A-5850.34/1S,"2.8 TriLock Screw 34mm, HD7",1, £50.82 
A-5850.36,"2.8 TriLock Screw 36mm, HD7, 5/Pkg",5, £217.07 
A-5850.36/1,"2.8 TriLock Screw 36mm, HD7, 1/Pkg",1, £43.41 
A-5850.36/1S,"2.8 TriLock Screw 36mm, HD7",1, £52.06 
A-5850.38,"2.8 TriLock Screw 38mm, HD7, 5/Pkg",5, £217.07 
A-5850.38/1,"2.8 TriLock Screw 38mm, HD7, 1/Pkg",1, £43.41 
A-5850.38/1S,"2.8 TriLock Screw 38mm, HD7",1, £52.06 
A-5850.40,"2.8 TriLock Screw 40mm, HD7, 5/Pkg",5, £221.82 
A-5850.40/1,"2.8 TriLock Screw 40mm, HD7, 1/Pkg",1, £44.36 
A-5850.40/1S,"2.8 TriLock Screw 40mm, HD7",1, £53.20 
A-5850.45,"2.8 TriLock Screw 45mm, HD7, 5/Pkg",5, £221.82 
A-5850.45/1,"2.8 TriLock Screw 45mm, HD7, 1/Pkg",1, £44.36 
A-5850.45/1S,"2.8 TriLock Screw 45mm, HD7",1, £53.20 
A-5850.50,"2.8 TriLock Screw 50mm, HD7, 5/Pkg",5, £229.42 
A-5850.50/1,"2.8 TriLock Screw 50mm, HD7, 1/Pkg",1, £46.26 
A-5850.50/1S,"2.8 TriLock Screw 50mm, HD7",1, £55.48 
A-5850.55,"2.8 TriLock Screw 55mm, HD7, 5/Pkg",5, £238.92 
A-5850.55/1,"2.8 TriLock Screw 55mm, HD7, 1/Pkg",1, £48.16 
A-5850.55/1S,"2.8 TriLock Screw 55mm, HD7",1, £57.76 
A-5850.60,"2.8 TriLock Screw 60mm, HD7, 5/Pkg",5, £248.42 
A-5850.60/1,"2.8 TriLock Screw 60mm, HD7, 1/Pkg",1, £50.06 
A-5850.60/1S,"2.8 TriLock Screw 60mm, HD7",1, £60.04 
A-5850.65,"2.8 TriLock Screw 65mm, HD7, 5/Pkg",5, £257.92 
A-5850.65/1,"2.8 TriLock Screw 65mm, HD7, 1/Pkg",1, £51.96 
A-5850.65/1S,"2.8 TriLock Screw 65mm, HD7",1, £62.32 
A-5850.70,"2.8 TriLock Screw 70mm, HD7, 5/Pkg",5, £267.42 
A-5850.70/1,"2.8 TriLock Screw 70mm, HD7, 1/Pkg",1, £53.86 
A-5850.70/1S,"2.8 TriLock Screw 70mm, HD7",1, £64.60 
A-5850.75,"2.8 TriLock Screw 75mm, HD7, 5/Pkg",5, £276.92 
A-5850.75/1,"2.8 TriLock Screw 75mm, HD7, 1/Pkg",1, £55.76 
A-5850.75/1S,"2.8 TriLock Screw 75mm, HD7",1, £66.88 
A-5900.16/1,"3.5 Cortical Screw 16mm, HD15, 1/Pkg",1, £23.84 
A-5900.16/1S,"3.5 Cortical Screw 16mm, HD15",1, £28.59 
A-5900.18/1,"3.5 Cortical Screw 18mm, HD15, 1/Pkg",1, £24.60 
A-5900.18/1S,"3.5 Cortical Screw 18mm, HD15",1, £29.54 
A-5900.20/1,"3.5 Cortical Screw 20mm, HD15, 1/Pkg",1, £25.36 
A-5900.20/1S,"3.5 Cortical Screw 20mm, HD15",1, £30.40 
A-5900.22/1,"3.5 Cortical Screw 22mm, HD15, 1/Pkg",1, £25.36 
A-5900.22/1S,"3.5 Cortical Screw 22mm, HD15",1, £30.40 
A-5900.24/1,"3.5 Cortical Screw 24mm, HD15, 1/Pkg",1, £26.88 
A-5900.24/1S,"3.5 Cortical Screw 24mm, HD15",1, £32.30 
A-5900.26/1,"3.5 Cortical Screw 26mm, HD15, 1/Pkg",1, £26.88 
A-5900.26/1S,"3.5 Cortical Screw 26mm, HD15",1, £32.30 
A-5900.28/1,"3.5 Cortical Screw 28mm, HD15, 1/Pkg",1, £26.88 
A-5900.28/1S,"3.5 Cortical Screw 28mm, HD15",1, £32.30 
A-5900.30/1,"3.5 Cortical Screw 30mm, HD15, 1/Pkg",1, £27.36 
A-5900.30/1S,"3.5 Cortical Screw 30mm, HD15",1, £32.87 
A-5900.32/1,"3.5 Cortical Screw 32mm, HD15, 1/Pkg",1, £27.36 
A-5900.32/1S,"3.5 Cortical Screw 32mm, HD15",1, £32.87 
A-5900.34/1,"3.5 Cortical Screw 34mm, HD15, 1/Pkg",1, £27.36 
A-5900.34/1S,"3.5 Cortical Screw 34mm, HD15",1, £32.87 
A-5900.36/1,"3.5 Cortical Screw 36mm, HD15, 1/Pkg",1, £28.31 
A-5900.36/1S,"3.5 Cortical Screw 36mm, HD15",1, £34.01 
A-5900.38/1,"3.5 Cortical Screw 38mm, HD15, 1/Pkg",1, £28.31 
A-5900.38/1S,"3.5 Cortical Screw 38mm, HD15",1, £34.01 
A-5900.40/1,"3.5 Cortical Screw 40mm, HD15, 1/Pkg",1, £29.35 
A-5900.40/1S,"3.5 Cortical Screw 40mm, HD15",1, £35.24 
A-5900.45/1,"3.5 Cortical Screw 45mm, HD15, 1/Pkg",1, £29.35 
A-5900.45/1S,"3.5 Cortical Screw 45mm, HD15",1, £35.24 
A-5900.50/1,"3.5 Cortical Screw 50mm, HD15, 1/Pkg",1, £30.40 
A-5900.50/1S,"3.5 Cortical Screw 50mm, HD15",1, £36.48 
A-5900.55/1,"3.5 Cortical Screw 55mm, HD15, 1/Pkg",1, £30.40 
A-5900.55/1S,"3.5 Cortical Screw 55mm, HD15",1, £36.48 
A-5900.60/1,"3.5 Cortical Screw 60mm, HD15, 1/Pkg",1, £30.40 
A-5900.60/1S,"3.5 Cortical Screw 60mm, HD15",1, £36.48 
A-5901.10/1,"3.5 Cortical Screw 10mm, HD15, 1/Pkg",1, £24.32 
A-5901.12/1,"3.5 Cortical Screw 12mm, HD15, 1/Pkg",1, £24.32 
A-5901.14/1,"3.5 Cortical Screw 14mm, HD15, 1/Pkg",1, £25.08 
A-5901.16/1,"3.5 Cortical Screw 16mm, HD15, 1/Pkg",1, £25.08 
A-5901.18/1,"3.5 Cortical Screw 18mm, HD15, 1/Pkg",1, £25.84 
A-5901.20/1,"3.5 Cortical Screw 20mm, HD15, 1/Pkg",1, £26.60 
A-5901.22/1,"3.5 Cortical Screw 22mm, HD15, 1/Pkg",1, £26.60 
A-5901.24/1,"3.5 Cortical Screw 24mm, HD15, 1/Pkg",1, £28.21 
A-5901.26/1,"3.5 Cortical Screw 26mm, HD15, 1/Pkg",1, £28.21 
A-5901.28/1,"3.5 Cortical Screw 28mm, HD15, 1/Pkg",1, £28.21 
A-5901.30/1,"3.5 Cortical Screw 30mm, HD15, 1/Pkg",1, £28.69 
A-5901.32/1,"3.5 Cortical Screw 32mm, HD15, 1/Pkg",1, £28.69 
A-5901.34/1,"3.5 Cortical Screw 34mm, HD15, 1/Pkg",1, £28.69 
A-5901.36/1,"3.5 Cortical Screw 36mm, HD15, 1/Pkg",1, £29.73 
A-5901.38/1,"3.5 Cortical Screw 38mm, HD15, 1/Pkg",1, £29.73 
A-5901.40/1,"3.5 Cortical Screw 40mm, HD15, 1/Pkg",1, £30.78 
A-5901.45/1,"3.5 Cortical Screw 45mm, HD15, 1/Pkg",1, £30.78 
A-5901.50/1,"3.5 Cortical Screw 50mm, HD15, 1/Pkg",1, £31.92 
A-5901.55/1,"3.5 Cortical Screw 55mm, HD15, 1/Pkg",1, £31.92 
A-5901.60/1,"3.5 Cortical Screw 60mm, HD15, 1/Pkg",1, £31.92 
A-5936.28/1,"4.0 Transfixation Screw 28mm, HD7, 1/Pkg",1, £33.15 
A-5936.28/1S,"4.0 Transfixation Screw 28mm, HD7",1, £39.80 
A-5936.30/1,"4.0 Transfixation Screw 30mm, HD7, 1/Pkg",1, £33.15 
A-5936.30/1S,"4.0 Transfixation Screw 30mm, HD7",1, £39.80 
A-5936.32/1,"4.0 Transfixation Screw 32mm, HD7, 1/Pkg",1, £33.15 
A-5936.32/1S,"4.0 Transfixation Screw 32mm, HD7",1, £39.80 
A-5936.34/1,"4.0 Transfixation Screw 34mm, HD7, 1/Pkg",1, £34.77 
A-5936.34/1S,"4.0 Transfixation Screw 34mm, HD7",1, £41.70 
A-5936.36/1,"4.0 Transfixation Screw 36mm, HD7, 1/Pkg",1, £34.77 
A-5936.36/1S,"4.0 Transfixation Screw 36mm, HD7",1, £41.70 
A-5936.38/1,"4.0 Transfixation Screw 38mm, HD7, 1/Pkg",1, £34.77 
A-5936.38/1S,"4.0 Transfixation Screw 38mm, HD7",1, £41.70 
A-5936.40/1,"4.0 Transfixation Screw 40mm, HD7, 1/Pkg",1, £35.53 
A-5936.40/1S,"4.0 Transfixation Screw 40mm, HD7",1, £42.65 
A-5936.45/1,"4.0 Transfixation Screw 45mm, HD7, 1/Pkg",1, £35.53 
A-5936.45/1S,"4.0 Transfixation Screw 45mm, HD7",1, £42.65 
A-5950.10/1,"3.5 TriLock Screw 10mm, HD15, 1/Pkg",1, £54.72 
A-5950.12/1,"3.5 TriLock Screw 12mm, HD15, 1/Pkg",1, £54.72 
A-5950.14/1,"3.5 TriLock Screw 14mm, HD15, 1/Pkg",1, £55.29 
A-5950.16/1,"3.5 TriLock Screw 16mm, HD15, 1/Pkg",1, £53.67 
A-5950.16/1S,"3.5 TriLock Screw 16mm, HD15",1, £64.41 
A-5950.18/1,"3.5 TriLock Screw 18mm, HD15, 1/Pkg",1, £53.67 
A-5950.18/1S,"3.5 TriLock Screw 18mm, HD15",1, £64.41 
A-5950.20/1,"3.5 TriLock Screw 20mm, HD15, 1/Pkg",1, £56.33 
A-5950.20/1S,"3.5 TriLock Screw 20mm, HD15",1, £67.64 
A-5950.22/1,"3.5 TriLock Screw 22mm, HD15, 1/Pkg",1, £56.33 
A-5950.22/1S,"3.5 TriLock Screw 22mm, HD15",1, £67.64 
A-5950.24/1,"3.5 TriLock Screw 24mm, HD15, 1/Pkg",1, £56.33 
A-5950.24/1S,"3.5 TriLock Screw 24mm, HD15",1, £67.64 
A-5950.26/1,"3.5 TriLock Screw 26mm, HD15, 1/Pkg",1, £56.33 
A-5950.26/1S,"3.5 TriLock Screw 26mm, HD15",1, £67.64 
A-5950.28/1,"3.5 TriLock Screw 28mm, HD15, 1/Pkg",1, £56.33 
A-5950.28/1S,"3.5 TriLock Screw 28mm, HD15",1, £67.64 
A-5950.30/1,"3.5 TriLock Screw 30mm, HD15, 1/Pkg",1, £57.76 
A-5950.30/1S,"3.5 TriLock Screw 30mm, HD15",1, £69.35 
A-5950.32/1,"3.5 TriLock Screw 32mm, HD15, 1/Pkg",1, £57.76 
A-5950.32/1S,"3.5 TriLock Screw 32mm, HD15",1, £69.35 
A-5950.34/1,"3.5 TriLock Screw 34mm, HD15, 1/Pkg",1, £57.76 
A-5950.34/1S,"3.5 TriLock Screw 34mm, HD15",1, £69.35 
A-5950.36/1,"3.5 TriLock Screw 36mm, HD15, 1/Pkg",1, £58.23 
A-5950.36/1S,"3.5 TriLock Screw 36mm, HD15",1, £69.92 
A-5950.38/1,"3.5 TriLock Screw 38mm, HD15, 1/Pkg",1, £58.23 
A-5950.38/1S,"3.5 TriLock Screw 38mm, HD15",1, £69.92 
A-5950.40/1,"3.5 TriLock Screw 40mm, HD15, 1/Pkg",1, £58.80 
A-5950.40/1S,"3.5 TriLock Screw 40mm, HD15",1, £70.58 
A-5950.45/1,"3.5 TriLock Screw 45mm, HD15, 1/Pkg",1, £58.80 
A-5950.45/1S,"3.5 TriLock Screw 45mm, HD15",1, £70.58 
A-5950.50/1,"3.5 TriLock Screw 50mm, HD15, 1/Pkg",1, £58.90 
A-5950.50/1S,"3.5 TriLock Screw 50mm, HD15",1, £70.68 
A-5950.55/1,"3.5 TriLock Screw 55mm, HD15, 1/Pkg",1, £60.80 
A-5950.55/1S,"3.5 TriLock Screw 55mm, HD15",1, £72.96 
A-5950.60/1,"3.5 TriLock Screw 60mm, HD15, 1/Pkg",1, £62.70 
A-5950.60/1S,"3.5 TriLock Screw 60mm, HD15",1, £75.24 
A-5990.10/1,"4.0 Cancellous Screw 10mm, HD15, 1/Pkg",1, £26.22 
A-5990.12/1,"4.0 Cancellous Screw 12mm, HD15, 1/Pkg",1, £26.22 
A-5990.14/1,"4.0 Cancellous Screw 14mm, HD15, 1/Pkg",1, £26.98 
A-5990.16/1,"4.0 Cancellous Screw 16mm, HD15, 1/Pkg",1, £26.98 
A-5990.18/1,"4.0 Cancellous Screw 18mm, HD15, 1/Pkg",1, £27.74 
A-5990.20/1,"4.0 Cancellous Screw 20mm, HD15, 1/Pkg",1, £28.50 
A-5990.22/1,"4.0 Cancellous Screw 22mm, HD15, 1/Pkg",1, £28.50 
A-5990.24/1,"4.0 Cancellous Screw 24mm, HD15, 1/Pkg",1, £30.11 
A-5990.26/1,"4.0 Cancellous Screw 26mm, HD15, 1/Pkg",1, £30.11 
A-5990.28/1,"4.0 Cancellous Screw 28mm, HD15, 1/Pkg",1, £30.11 
A-5990.30/1,"4.0 Cancellous Screw 30mm, HD15, 1/Pkg",1, £30.59 
A-5990.32/1,"4.0 Cancellous Screw 32mm, HD15, 1/Pkg",1, £30.59 
A-5990.34/1,"4.0 Cancellous Screw 34mm, HD15, 1/Pkg",1, £30.59 
A-5990.36/1,"4.0 Cancellous Screw 36mm, HD15, 1/Pkg",1, £31.63 
A-5990.38/1,"4.0 Cancellous Screw 38mm, HD15, 1/Pkg",1, £31.63 
A-5990.40/1,"4.0 Cancellous Screw 40mm, HD15, 1/Pkg",1, £32.68 
A-5990.45/1,"4.0 Cancellous Screw 45mm, HD15, 1/Pkg",1, £32.68 
A-5990.50/1,"4.0 Cancellous Screw 50mm, HD15, 1/Pkg",1, £33.82 
A-5990.55/1,"4.0 Cancellous Screw 55mm, HD15, 1/Pkg",1, £33.82 
A-5990.60/1,"4.0 Cancellous Screw 60mm, HD15, 1/Pkg",1, £33.82 
A-5400.26/1S,"2.0 Cortical Screw 26mm, HD6",1, £26.31 
A-5400.28/1S,"2.0 Cortical Screw 28mm, HD6",1, £27.26 
A-5400.30/1S,"2.0 Cortical Screw 30mm, HD6",1, £28.02 
A-5901.10/1S,"3.5 Cortical Screw 10mm, HD15",1, £28.31 
A-5901.12/1S,"3.5 Cortical Screw 12mm, HD15",1, £28.31 
A-5901.14/1S,"3.5 Cortical Screw 14mm, HD15",1, £29.26 
A-5901.16/1S,"3.5 Cortical Screw 16mm, HD15",1, £29.26 
A-5901.18/1S,"3.5 Cortical Screw 18mm, HD15",1, £30.11 
A-5901.20/1S,"3.5 Cortical Screw 20mm, HD15",1, £30.97 
A-5901.22/1S,"3.5 Cortical Screw 22mm, HD15",1, £30.97 
A-5901.24/1S,"3.5 Cortical Screw 24mm, HD15",1, £32.87 
A-5901.26/1S,"3.5 Cortical Screw 26mm, HD15",1, £32.87 
A-5901.28/1S,"3.5 Cortical Screw 28mm, HD15",1, £32.87 
A-5901.30/1S,"3.5 Cortical Screw 30mm, HD15",1, £33.44 
A-5901.32/1S,"3.5 Cortical Screw 32mm, HD15",1, £33.44 
A-5901.34/1S,"3.5 Cortical Screw 34mm, HD15",1, £33.44 
A-5901.36/1S,"3.5 Cortical Screw 36mm, HD15",1, £34.67 
A-5901.38/1S,"3.5 Cortical Screw 38mm, HD15",1, £34.67 
A-5901.40/1S,"3.5 Cortical Screw 40mm, HD15",1, £35.81 
A-5901.45/1S,"3.5 Cortical Screw 45mm, HD15",1, £35.81 
A-5901.50/1S,"3.5 Cortical Screw 50mm, HD15",1, £37.14 
A-5901.55/1S,"3.5 Cortical Screw 55mm, HD15",1, £37.14 
A-5901.60/1S,"3.5 Cortical Screw 60mm, HD15",1, £37.14 
A-5950.10/1S,"3.5 TriLock Screw 10mm, HD15",1, £63.74 
